order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,region,country
O10761,C0092,2024-12-27,P006,Keyboard,Electronics,2,64.23,West,India
O27521,C0102,2024-03-07,P005,Mouse,Electronics,3,451.49,North,India
O72822,C0171,2023-09-30,P003,Milk,Food,1,216.34,South,India
O99356,C0183,2023-05-11,P009,Phone,Electronics,3,378.03,West,India
O27225,C0029,2023-04-21,P007,Shirt,Clothing,1,71.8,West,India
O99710,C0061,2023-02-23,P006,Keyboard,Electronics,3,220.54,North,India
O66928,C0123,2023-10-24,P010,Notebook,Stationery,3,248.11,North,India
O90951,C0040,2024-06-07,P007,Shirt,Clothing,2,132.24,South,India
O42421,C0171,2024-03-15,P002,Butter,Food,2,242.21,East,India
O34729,C0152,2024-10-06,P002,Butter,Food,2,122.4,South,India
O15028,C0071,2023-07-16,P003,Milk,Food,2,218.89,West,India
O21919,C0014,2024-01-25,P010,Notebook,Stationery,4,267.24,South,India
O54063,C0110,2024-05-05,P004,Laptop,Electronics,1,259.83,South,India
O24425,C0069,2024-01-08,P001,Bread,Food,3,472.07,East,India
O51922,C0013,2023-07-06,P007,Shirt,Clothing,1,10.26,South,India
O47397,C0121,2023-10-14,P006,Keyboard,Electronics,5,59.37,South,India
O74393,C0094,2023-12-09,P003,Milk,Food,3,64.65,East,India
O53412,C0093,2024-01-06,P001,Bread,Food,5,269.14,South,India
O95229,C0071,2023-08-04,P006,Keyboard,Electronics,5,198.18,South,India
O92517,C0191,2024-09-08,P002,Butter,Food,1,30.11,South,India
O68427,C0026,2023-03-18,P004,Laptop,Electronics,5,313.32,South,India
O36476,C0137,2023-06-07,P005,Mouse,Electronics,1,72.64,West,India
O83445,C0089,2024-01-10,P007,Shirt,Clothing,4,318.63,East,India
O18874,C0124,2024-03-05,P002,Butter,Food,5,466.35,West,India
O31880,C0154,2023-10-08,P009,Phone,Electronics,2,151.93,North,India
O34928,C0190,2024-02-12,P010,Notebook,Stationery,4,345.5,North,India
O31694,C0113,2024-06-05,P009,Phone,Electronics,4,285.62,North,India
O89589,C0070,2023-07-31,P007,Shirt,Clothing,2,11.76,West,India
O87609,C0179,2023-01-10,P010,Notebook,Stationery,5,233.17,South,India
O49768,C0057,2023-10-31,P009,Phone,Electronics,3,280.55,East,India
O15978,C0137,2023-09-01,P003,Milk,Food,3,29.15,South,India
O27428,C0070,2023-02-22,P003,Milk,Food,2,494.87,East,India
O10183,C0167,2023-12-22,P004,Laptop,Electronics,5,486.39,North,India
O81994,C0068,2023-05-17,P006,Keyboard,Electronics,4,450.18,North,India
O17505,C0161,2023-01-11,P005,Mouse,Electronics,3,117.45,East,India
O43552,C0005,2024-07-04,P005,Mouse,Electronics,5,62.16,South,India
O92081,C0163,2024-09-10,P007,Shirt,Clothing,5,111.02,East,India
O52501,C0069,2023-07-28,P008,Shoes,Clothing,5,318.6,South,India
O68465,C0060,2024-03-20,P007,Shirt,Clothing,3,82.68,South,India
O75006,C0047,2024-04-15,P008,Shoes,Clothing,2,409.64,North,India
O84666,C0126,2023-07-04,P003,Milk,Food,3,20.31,South,India
O61668,C0176,2024-09-14,P003,Milk,Food,2,44.03,South,India
O42145,C0117,2024-10-22,P002,Butter,Food,4,59.11,West,India
O11545,C0155,2023-04-13,P009,Phone,Electronics,4,198.16,South,India
O94473,C0012,2023-05-16,P002,Butter,Food,2,387.36,North,India
O92232,C0154,2023-01-14,P005,Mouse,Electronics,1,479.23,South,India
O21136,C0052,2023-05-23,P002,Butter,Food,4,382.24,East,India
O50289,C0085,2024-05-05,P008,Shoes,Clothing,2,129.47,South,India
O92245,C0140,2023-05-07,P009,Phone,Electronics,1,414.21,East,India
O23443,C0131,2024-03-01,P002,Butter,Food,2,10.59,East,India
O39710,C0110,2024-01-30,P004,Laptop,Electronics,2,183.12,North,India
O99707,C0099,2024-12-04,P005,Mouse,Electronics,1,250.99,South,India
O23334,C0073,2024-01-01,P002,Butter,Food,1,311.69,South,India
O21115,C0012,2024-09-11,P002,Butter,Food,2,97.25,East,India
O88592,C0047,2024-11-26,P009,Phone,Electronics,4,83.61,East,India
O55663,C0027,2023-10-05,P005,Mouse,Electronics,4,334.25,East,India
O10285,C0039,2024-11-02,P005,Mouse,Electronics,2,166.93,North,India
O72709,C0018,2023-04-26,P007,Shirt,Clothing,5,219.45,West,India
O21855,C0083,2023-05-11,P005,Mouse,Electronics,2,386.09,South,India
O74776,C0109,2024-05-07,P006,Keyboard,Electronics,4,304.85,East,India
O95715,C0063,2024-01-28,P006,Keyboard,Electronics,4,279.18,South,India
O79792,C0138,2023-08-24,P009,Phone,Electronics,4,50.97,West,India
O21436,C0061,2024-01-06,P007,Shirt,Clothing,1,109.61,South,India
O83187,C0122,2023-05-17,P001,Bread,Food,1,39.19,East,India
O28264,C0076,2024-04-16,P006,Keyboard,Electronics,2,419.27,East,India
O41784,C0054,2023-08-18,P009,Phone,Electronics,1,376.03,West,India
O59474,C0188,2023-01-27,P002,Butter,Food,4,192.13,South,India
O72498,C0153,2023-06-11,P002,Butter,Food,1,81.97,North,India
O42118,C0020,2023-01-13,P003,Milk,Food,5,417.22,North,India
O33910,C0121,2023-05-24,P007,Shirt,Clothing,5,352.3,South,India
O63939,C0185,2023-12-12,P005,Mouse,Electronics,4,392.88,West,India
O24583,C0040,2023-03-03,P001,Bread,Food,1,306.05,East,India
O11424,C0102,2024-03-09,P003,Milk,Food,4,281.54,South,India
O39794,C0109,2023-06-10,P005,Mouse,Electronics,3,486.83,East,India
O26401,C0191,2023-08-05,P009,Phone,Electronics,4,313.33,West,India
O34077,C0191,2024-07-26,P004,Laptop,Electronics,5,422.44,West,India
O51050,C0168,2024-10-19,P008,Shoes,Clothing,4,415.35,West,India
O58690,C0166,2024-03-10,P003,Milk,Food,2,142.26,North,India
O57540,C0155,2023-12-10,P002,Butter,Food,1,127.37,North,India
O18561,C0055,2024-09-03,P003,Milk,Food,1,380.7,North,India
O82311,C0052,2024-10-15,P005,Mouse,Electronics,1,127.76,South,India
O83890,C0124,2023-02-16,P002,Butter,Food,1,164.14,North,India
O56746,C0193,2023-10-17,P005,Mouse,Electronics,4,255.11,North,India
O56640,C0034,2024-12-20,P006,Keyboard,Electronics,1,172.35,West,India
O75821,C0199,2023-06-03,P009,Phone,Electronics,1,297.72,North,India
O86855,C0010,2023-10-25,P007,Shirt,Clothing,2,84.25,West,India
O92044,C0024,2023-08-26,P008,Shoes,Clothing,2,405.66,North,India
O75748,C0133,2024-09-15,P003,Milk,Food,5,465.81,South,India
O27196,C0087,2023-10-25,P006,Keyboard,Electronics,3,315.5,West,India
O99505,C0100,2023-09-02,P007,Shirt,Clothing,2,498.53,North,India
O29975,C0146,2024-10-04,P010,Notebook,Stationery,4,57.73,North,India
O50572,C0141,2023-03-31,P001,Bread,Food,4,56.12,South,India
O48745,C0042,2023-03-11,P006,Keyboard,Electronics,3,292.49,South,India
O19323,C0046,2024-12-28,P006,Keyboard,Electronics,4,136.39,North,India
O67939,C0167,2023-05-24,P008,Shoes,Clothing,1,486.12,East,India
O57641,C0074,2024-02-15,P008,Shoes,Clothing,4,429.93,North,India
O58068,C0132,2024-10-01,P003,Milk,Food,3,193.1,West,India
O44449,C0175,2023-02-13,P007,Shirt,Clothing,5,488.94,West,India
O83505,C0003,2023-06-08,P001,Bread,Food,1,152.42,South,India
O19565,C0058,2024-02-02,P003,Milk,Food,4,337.88,West,India
O71405,C0165,2024-07-01,P006,Keyboard,Electronics,4,63.47,West,India
O62028,C0197,2024-03-19,P003,Milk,Food,2,206.75,North,India
O54882,C0155,2024-05-12,P002,Butter,Food,2,354.12,East,India
O46487,C0117,2023-02-09,P008,Shoes,Clothing,5,86.31,North,India
O93914,C0055,2023-11-24,P008,Shoes,Clothing,5,25.35,South,India
O18178,C0093,2024-03-16,P010,Notebook,Stationery,4,114.58,West,India
O99610,C0109,2023-10-04,P004,Laptop,Electronics,3,321.49,North,India
O19077,C0071,2024-02-19,P002,Butter,Food,1,156.19,South,India
O78783,C0055,2024-11-16,P008,Shoes,Clothing,3,100.2,West,India
O66168,C0088,2023-11-01,P001,Bread,Food,2,107.32,North,India
O72324,C0138,2024-12-06,P007,Shirt,Clothing,2,483.14,West,India
O84752,C0100,2023-01-11,P007,Shirt,Clothing,5,393.71,East,India
O20198,C0186,2024-11-14,P010,Notebook,Stationery,5,312.09,South,India
O11859,C0039,2024-04-14,P006,Keyboard,Electronics,2,254.73,East,India
O98335,C0105,2023-09-27,P006,Keyboard,Electronics,5,363.92,North,India
O93138,C0116,2024-10-16,P008,Shoes,Clothing,5,57.75,South,India
O65073,C0179,2024-07-13,P004,Laptop,Electronics,2,304.46,South,India
O37494,C0049,2024-11-26,P004,Laptop,Electronics,5,478.0,East,India
O12122,C0078,2023-11-11,P006,Keyboard,Electronics,5,411.34,East,India
O95054,C0117,2024-02-28,P002,Butter,Food,4,182.35,West,India
O78572,C0196,2023-12-10,P009,Phone,Electronics,1,463.91,West,India
O58905,C0046,2024-07-20,P008,Shoes,Clothing,5,89.7,West,India
O47359,C0169,2024-12-06,P007,Shirt,Clothing,4,320.71,West,India
O21484,C0027,2023-04-02,P010,Notebook,Stationery,1,311.97,North,India
O75064,C0192,2024-09-30,P007,Shirt,Clothing,5,58.85,North,India
O97518,C0075,2024-03-06,P008,Shoes,Clothing,2,119.21,North,India
O25007,C0051,2024-04-25,P008,Shoes,Clothing,1,181.8,West,India
O94523,C0181,2024-02-10,P008,Shoes,Clothing,1,470.41,West,India
O45076,C0169,2023-09-28,P004,Laptop,Electronics,3,420.86,East,India
O10544,C0107,2023-02-03,P007,Shirt,Clothing,1,22.86,South,India
O53920,C0044,2024-08-08,P006,Keyboard,Electronics,4,128.5,East,India
O90775,C0165,2024-02-07,P007,Shirt,Clothing,1,402.65,South,India
O26891,C0163,2024-02-04,P010,Notebook,Stationery,2,207.53,West,India
O67331,C0060,2023-04-12,P006,Keyboard,Electronics,2,257.09,South,India
O92223,C0067,2024-07-20,P010,Notebook,Stationery,2,474.86,West,India
O22224,C0007,2024-03-23,P004,Laptop,Electronics,1,318.16,North,India
O13646,C0159,2024-12-25,P010,Notebook,Stationery,5,461.09,South,India
O13314,C0191,2023-05-14,P002,Butter,Food,4,320.89,West,India
O41420,C0168,2023-08-16,P006,Keyboard,Electronics,3,104.98,South,India
O44141,C0169,2023-02-22,P004,Laptop,Electronics,3,50.65,West,India
O93674,C0149,2023-04-16,P003,Milk,Food,1,234.97,North,India
O24034,C0037,2023-10-17,P010,Notebook,Stationery,3,448.36,North,India
O74781,C0093,2023-08-01,P002,Butter,Food,4,59.33,North,India
O19643,C0125,2024-10-02,P001,Bread,Food,1,113.05,West,India
O51102,C0163,2024-04-06,P007,Shirt,Clothing,2,98.11,West,India
O96463,C0146,2024-10-08,P001,Bread,Food,5,428.86,South,India
O55453,C0124,2024-09-20,P002,Butter,Food,5,277.78,East,India
O25937,C0050,2024-09-12,P003,Milk,Food,1,272.62,East,India
O38351,C0094,2023-04-28,P009,Phone,Electronics,2,24.45,South,India
O20937,C0187,2024-12-09,P003,Milk,Food,2,141.12,South,India
O22054,C0090,2024-12-26,P008,Shoes,Clothing,5,329.44,South,India
O67155,C0132,2024-02-14,P008,Shoes,Clothing,2,132.55,West,India
O61488,C0027,2024-08-20,P004,Laptop,Electronics,5,162.68,East,India
O66815,C0115,2024-03-09,P004,Laptop,Electronics,5,376.07,West,India
O89599,C0099,2024-03-15,P006,Keyboard,Electronics,2,287.9,North,India
O68904,C0043,2023-02-04,P006,Keyboard,Electronics,5,134.0,North,India
O89152,C0166,2024-06-27,P007,Shirt,Clothing,3,205.17,East,India
O52294,C0110,2023-07-10,P002,Butter,Food,3,130.21,South,India
O58754,C0038,2023-11-18,P004,Laptop,Electronics,1,14.72,East,India
O38019,C0120,2024-08-04,P001,Bread,Food,3,450.38,East,India
O60540,C0073,2024-09-08,P009,Phone,Electronics,2,268.36,North,India
O89679,C0172,2023-03-18,P002,Butter,Food,5,447.41,East,India
O51652,C0082,2023-07-22,P007,Shirt,Clothing,2,34.33,West,India
O16133,C0071,2024-03-07,P008,Shoes,Clothing,1,70.81,West,India
O87485,C0099,2023-08-31,P003,Milk,Food,5,20.42,East,India
O70525,C0073,2023-05-15,P001,Bread,Food,4,28.13,North,India
O54222,C0166,2023-01-17,P009,Phone,Electronics,1,240.25,North,India
O46002,C0082,2023-12-21,P007,Shirt,Clothing,4,49.09,East,India
O90258,C0013,2024-02-07,P006,Keyboard,Electronics,3,351.26,West,India
O94029,C0032,2024-01-18,P008,Shoes,Clothing,5,60.34,West,India
O11362,C0036,2023-04-18,P004,Laptop,Electronics,3,432.08,North,India
O32307,C0023,2023-07-15,P007,Shirt,Clothing,3,409.91,South,India
O16880,C0067,2023-02-14,P009,Phone,Electronics,1,33.52,North,India
O44567,C0085,2024-12-05,P005,Mouse,Electronics,5,397.9,North,India
O32326,C0036,2024-08-20,P007,Shirt,Clothing,4,68.75,East,India
O86563,C0106,2024-10-14,P006,Keyboard,Electronics,4,337.44,South,India
O85744,C0123,2024-11-08,P009,Phone,Electronics,4,488.41,South,India
O39600,C0024,2023-09-28,P006,Keyboard,Electronics,3,358.58,West,India
O96439,C0166,2023-07-30,P006,Keyboard,Electronics,1,46.82,South,India
O37849,C0004,2024-11-17,P008,Shoes,Clothing,2,239.39,North,India
O73916,C0027,2023-12-15,P007,Shirt,Clothing,2,408.86,South,India
O50871,C0182,2024-04-09,P009,Phone,Electronics,2,425.43,East,India
O38676,C0094,2024-01-30,P002,Butter,Food,4,435.25,South,India
O62455,C0049,2023-03-12,P009,Phone,Electronics,3,217.32,South,India
O29305,C0119,2023-04-20,P005,Mouse,Electronics,1,127.88,North,India
O44964,C0008,2024-05-02,P008,Shoes,Clothing,5,231.79,South,India
O82129,C0022,2023-12-29,P005,Mouse,Electronics,4,113.91,North,India
O76574,C0086,2023-02-24,P007,Shirt,Clothing,4,143.57,West,India
O95016,C0098,2024-03-08,P002,Butter,Food,2,154.06,North,India
O87863,C0071,2024-06-26,P007,Shirt,Clothing,5,251.87,South,India
O99281,C0013,2024-10-23,P007,Shirt,Clothing,2,479.9,North,India
O16964,C0010,2024-08-12,P004,Laptop,Electronics,3,127.0,North,India
O46105,C0058,2024-09-27,P009,Phone,Electronics,4,202.03,North,India
O45162,C0127,2023-07-30,P002,Butter,Food,2,395.01,South,India
O88159,C0074,2023-01-04,P006,Keyboard,Electronics,1,100.69,East,India
O50019,C0177,2023-09-02,P010,Notebook,Stationery,2,164.41,West,India
O34555,C0086,2024-04-11,P002,Butter,Food,2,481.5,South,India
O53785,C0006,2023-07-01,P008,Shoes,Clothing,3,441.82,West,India
O87857,C0091,2024-04-30,P003,Milk,Food,5,10.49,North,India
O24337,C0012,2023-01-18,P004,Laptop,Electronics,5,343.22,West,India
O78848,C0129,2023-06-21,P005,Mouse,Electronics,2,389.88,South,India
O53997,C0116,2024-05-17,P002,Butter,Food,3,495.0,East,India
O43231,C0094,2024-04-14,P005,Mouse,Electronics,1,415.6,West,India
O77873,C0199,2024-11-10,P005,Mouse,Electronics,5,247.33,East,India
O29385,C0106,2023-08-14,P005,Mouse,Electronics,2,185.03,North,India
O85705,C0190,2024-12-13,P001,Bread,Food,4,186.12,South,India
O59516,C0164,2023-04-21,P002,Butter,Food,3,439.8,South,India
O79062,C0045,2023-09-29,P009,Phone,Electronics,3,445.12,West,India
O46208,C0080,2023-07-15,P007,Shirt,Clothing,1,293.96,West,India
O66814,C0117,2024-08-03,P006,Keyboard,Electronics,3,151.32,North,India
O99853,C0038,2024-04-22,P001,Bread,Food,2,266.36,West,India
O49799,C0125,2023-10-23,P005,Mouse,Electronics,1,401.89,South,India
O15367,C0056,2023-10-17,P001,Bread,Food,5,70.48,West,India
O10667,C0111,2023-12-27,P008,Shoes,Clothing,1,34.45,East,India
O47128,C0129,2024-11-12,P003,Milk,Food,5,85.97,East,India
O28696,C0188,2023-07-21,P002,Butter,Food,4,296.76,East,India
O38686,C0009,2024-04-29,P002,Butter,Food,3,131.88,East,India
O62312,C0026,2023-09-25,P007,Shirt,Clothing,3,302.55,West,India
O98987,C0083,2024-08-15,P003,Milk,Food,2,344.83,West,India
O27785,C0107,2024-07-21,P004,Laptop,Electronics,2,157.52,East,India
O84273,C0161,2024-04-17,P002,Butter,Food,5,99.85,East,India
O28167,C0135,2024-03-28,P007,Shirt,Clothing,3,256.87,North,India
O56424,C0110,2024-04-22,P006,Keyboard,Electronics,4,481.11,West,India
O83257,C0007,2024-03-07,P008,Shoes,Clothing,1,380.37,North,India
O41804,C0149,2024-06-08,P010,Notebook,Stationery,3,72.36,East,India
O17017,C0194,2024-02-07,P009,Phone,Electronics,2,207.44,East,India
O77896,C0118,2023-02-25,P001,Bread,Food,1,36.8,West,India
O87901,C0025,2023-10-25,P002,Butter,Food,5,245.92,East,India
O25917,C0190,2024-08-21,P006,Keyboard,Electronics,5,372.29,North,India
O77667,C0037,2024-07-29,P001,Bread,Food,4,76.84,South,India
O92344,C0080,2023-01-07,P003,Milk,Food,4,315.6,East,India
O18800,C0001,2023-06-06,P004,Laptop,Electronics,5,441.15,North,India
O42401,C0053,2023-04-17,P009,Phone,Electronics,4,22.08,North,India
O61211,C0015,2023-05-05,P009,Phone,Electronics,3,208.23,West,India
O81659,C0067,2024-09-19,P003,Milk,Food,4,431.06,South,India
O66669,C0038,2024-10-13,P010,Notebook,Stationery,1,100.56,North,India
O77045,C0190,2024-12-17,P004,Laptop,Electronics,5,108.17,South,India
O47938,C0171,2023-04-13,P008,Shoes,Clothing,5,251.55,East,India
O60570,C0179,2023-04-20,P005,Mouse,Electronics,4,214.28,West,India
O13666,C0073,2024-04-13,P007,Shirt,Clothing,1,286.46,South,India
O14467,C0166,2024-10-28,P001,Bread,Food,5,227.79,East,India
O71329,C0186,2024-04-14,P006,Keyboard,Electronics,3,14.47,South,India
O75619,C0129,2023-08-04,P003,Milk,Food,3,452.25,East,India
O77245,C0017,2023-06-28,P009,Phone,Electronics,2,182.41,West,India
O70225,C0184,2023-05-24,P010,Notebook,Stationery,3,394.63,East,India
O18940,C0166,2024-05-10,P005,Mouse,Electronics,4,481.65,West,India
O85502,C0182,2024-06-03,P010,Notebook,Stationery,5,137.02,South,India
O86610,C0159,2024-02-18,P006,Keyboard,Electronics,1,32.02,East,India
O22653,C0171,2023-04-19,P003,Milk,Food,4,467.77,South,India
O40347,C0198,2023-08-31,P008,Shoes,Clothing,1,450.9,East,India
O65057,C0017,2023-03-05,P003,Milk,Food,5,132.74,West,India
O67872,C0196,2024-01-19,P001,Bread,Food,5,319.33,North,India
O52094,C0028,2024-12-16,P001,Bread,Food,4,195.04,South,India
O35653,C0065,2024-05-17,P010,Notebook,Stationery,4,342.64,South,India
O31245,C0112,2024-06-25,P004,Laptop,Electronics,2,52.15,South,India
O36678,C0009,2023-05-24,P001,Bread,Food,1,186.18,North,India
O54657,C0048,2024-11-29,P007,Shirt,Clothing,5,253.13,North,India
O75647,C0091,2024-01-01,P004,Laptop,Electronics,5,450.88,West,India
O67524,C0110,2024-10-02,P003,Milk,Food,4,438.25,North,India
O26671,C0133,2023-11-02,P010,Notebook,Stationery,1,67.78,North,India
O88838,C0139,2023-12-05,P004,Laptop,Electronics,1,119.77,North,India
O61173,C0181,2024-01-02,P005,Mouse,Electronics,1,437.5,East,India
O19801,C0137,2024-08-12,P003,Milk,Food,2,428.07,East,India
O62326,C0159,2023-02-28,P010,Notebook,Stationery,5,351.78,East,India
O44478,C0168,2023-01-31,P002,Butter,Food,1,175.64,West,India
O53848,C0196,2023-03-02,P005,Mouse,Electronics,2,110.07,South,India
O40882,C0127,2023-03-16,P006,Keyboard,Electronics,5,453.12,North,India
O19275,C0107,2024-09-04,P001,Bread,Food,5,465.39,East,India
O26969,C0070,2023-02-12,P009,Phone,Electronics,1,27.44,West,India
O95240,C0090,2024-03-17,P009,Phone,Electronics,4,158.67,South,India
O17255,C0007,2023-07-20,P004,Laptop,Electronics,5,307.99,North,India
O82416,C0124,2023-02-23,P007,Shirt,Clothing,4,385.18,North,India
O65945,C0141,2023-05-22,P003,Milk,Food,1,224.6,West,India
O56109,C0050,2023-12-18,P010,Notebook,Stationery,4,459.85,East,India
O22057,C0151,2023-01-11,P004,Laptop,Electronics,2,212.4,South,India
O11952,C0185,2023-09-13,P009,Phone,Electronics,1,47.54,North,India
O33670,C0073,2023-02-14,P003,Milk,Food,3,181.34,West,India
O27002,C0156,2024-02-12,P004,Laptop,Electronics,4,332.22,East,India
O42794,C0140,2023-07-30,P002,Butter,Food,4,355.58,North,India
O68135,C0183,2023-11-06,P006,Keyboard,Electronics,3,392.3,South,India
O79054,C0069,2023-11-23,P005,Mouse,Electronics,5,256.69,South,India
O63848,C0181,2024-09-28,P001,Bread,Food,4,147.09,East,India
O78287,C0060,2023-11-09,P004,Laptop,Electronics,5,113.28,South,India
O14701,C0061,2024-12-16,P006,Keyboard,Electronics,4,328.45,South,India
O12790,C0128,2023-02-04,P008,Shoes,Clothing,3,146.2,North,India
O21074,C0016,2023-10-13,P007,Shirt,Clothing,5,198.13,East,India
O60418,C0114,2023-02-15,P001,Bread,Food,2,110.81,West,India
O79794,C0014,2024-11-07,P003,Milk,Food,3,25.34,West,India
O89788,C0194,2023-12-11,P006,Keyboard,Electronics,3,407.02,North,India
O13584,C0088,2024-09-28,P010,Notebook,Stationery,4,434.21,South,India
O82521,C0100,2024-11-25,P001,Bread,Food,3,430.67,North,India
O65552,C0147,2024-08-04,P009,Phone,Electronics,5,137.45,West,India
O41224,C0034,2023-01-16,P007,Shirt,Clothing,3,401.8,West,India
O42759,C0198,2024-07-09,P005,Mouse,Electronics,3,175.39,North,India
O90681,C0071,2024-01-06,P007,Shirt,Clothing,3,333.02,North,India
O26293,C0079,2024-08-05,P010,Notebook,Stationery,3,419.64,North,India
O70650,C0005,2024-03-26,P003,Milk,Food,1,238.56,West,India
O93590,C0143,2023-08-12,P006,Keyboard,Electronics,4,38.71,West,India
O89996,C0142,2023-11-18,P002,Butter,Food,1,225.82,East,India
O44018,C0127,2023-05-11,P005,Mouse,Electronics,2,318.87,East,India
O40496,C0030,2024-11-01,P003,Milk,Food,1,100.29,North,India
O86007,C0082,2023-02-12,P009,Phone,Electronics,5,361.51,West,India
O43743,C0005,2024-11-25,P001,Bread,Food,3,274.82,East,India
O55839,C0028,2023-03-21,P001,Bread,Food,5,227.47,South,India
O41061,C0053,2023-11-30,P009,Phone,Electronics,5,191.97,North,India
O94133,C0110,2023-10-17,P007,Shirt,Clothing,2,22.1,North,India
O53907,C0105,2024-10-29,P010,Notebook,Stationery,3,240.64,East,India
O31012,C0095,2023-02-15,P005,Mouse,Electronics,3,465.85,North,India
O23924,C0156,2023-08-05,P010,Notebook,Stationery,3,260.29,North,India
O38163,C0097,2024-08-19,P009,Phone,Electronics,1,331.96,East,India
O95093,C0021,2023-03-21,P003,Milk,Food,2,287.05,West,India
O80643,C0188,2023-05-05,P010,Notebook,Stationery,5,401.12,West,India
O96402,C0135,2024-06-16,P010,Notebook,Stationery,4,165.3,West,India
O41985,C0085,2023-09-06,P004,Laptop,Electronics,3,123.14,East,India
O41594,C0114,2024-02-24,P006,Keyboard,Electronics,3,49.05,North,India
O57486,C0168,2024-05-10,P009,Phone,Electronics,5,122.87,North,India
O84624,C0033,2024-07-04,P007,Shirt,Clothing,2,390.46,South,India
O89370,C0067,2023-10-21,P007,Shirt,Clothing,3,163.78,South,India
O65184,C0130,2023-06-01,P002,Butter,Food,5,252.16,West,India
O69515,C0004,2023-06-20,P004,Laptop,Electronics,1,215.13,South,India
O23237,C0033,2023-02-04,P009,Phone,Electronics,4,21.73,West,India
O27351,C0132,2024-06-26,P003,Milk,Food,4,453.09,North,India
O62732,C0179,2024-07-24,P006,Keyboard,Electronics,2,358.87,South,India
O54124,C0152,2024-09-15,P002,Butter,Food,5,62.81,East,India
O56525,C0115,2024-02-23,P001,Bread,Food,4,372.94,North,India
O72535,C0180,2023-05-18,P007,Shirt,Clothing,2,364.62,East,India
O29956,C0002,2024-08-30,P010,Notebook,Stationery,5,191.24,North,India
O52000,C0113,2023-06-30,P008,Shoes,Clothing,5,364.04,West,India
O40443,C0077,2024-05-20,P005,Mouse,Electronics,3,33.66,North,India
O47389,C0083,2024-01-29,P009,Phone,Electronics,3,381.08,West,India
O37614,C0111,2024-06-15,P003,Milk,Food,3,291.82,North,India
O23037,C0089,2023-10-19,P010,Notebook,Stationery,2,68.09,East,India
O67529,C0058,2023-06-23,P005,Mouse,Electronics,3,470.21,West,India
O40366,C0171,2023-10-13,P005,Mouse,Electronics,2,57.03,North,India
O13584,C0154,2023-02-10,P009,Phone,Electronics,5,273.58,South,India
O74011,C0007,2024-01-14,P004,Laptop,Electronics,2,148.1,North,India
O68304,C0134,2023-05-10,P010,Notebook,Stationery,4,154.52,West,India
O68249,C0111,2024-05-20,P002,Butter,Food,3,52.56,North,India
O97649,C0030,2023-12-29,P003,Milk,Food,1,374.7,East,India
O52875,C0041,2024-06-03,P004,Laptop,Electronics,3,145.29,North,India
O51262,C0010,2024-03-19,P009,Phone,Electronics,1,466.86,North,India
O34955,C0143,2024-11-07,P009,Phone,Electronics,1,475.1,East,India
O27940,C0151,2024-01-21,P001,Bread,Food,2,339.94,South,India
O29848,C0125,2023-07-11,P005,Mouse,Electronics,4,148.47,West,India
O77673,C0186,2023-08-08,P004,Laptop,Electronics,1,222.82,North,India
O33345,C0010,2024-03-04,P008,Shoes,Clothing,3,310.56,South,India
O93586,C0090,2024-05-10,P010,Notebook,Stationery,5,331.9,South,India
O40394,C0075,2024-11-15,P003,Milk,Food,4,250.21,East,India
O81226,C0124,2023-10-30,P007,Shirt,Clothing,1,117.28,East,India
O68611,C0084,2023-09-11,P005,Mouse,Electronics,4,66.75,West,India
O96587,C0030,2023-12-22,P008,Shoes,Clothing,4,355.36,East,India
O88781,C0106,2024-12-04,P008,Shoes,Clothing,2,24.19,West,India
O63609,C0016,2024-07-29,P005,Mouse,Electronics,3,138.19,South,India
O61298,C0114,2024-03-11,P006,Keyboard,Electronics,4,137.74,West,India
O73636,C0187,2023-08-13,P001,Bread,Food,3,321.77,East,India
O68672,C0105,2023-08-15,P001,Bread,Food,5,439.05,East,India
O91957,C0029,2024-09-20,P009,Phone,Electronics,5,171.55,South,India
O12767,C0098,2023-04-03,P010,Notebook,Stationery,3,456.99,North,India
O95843,C0013,2024-06-15,P009,Phone,Electronics,2,187.43,North,India
O80215,C0102,2023-08-23,P004,Laptop,Electronics,3,402.63,South,India
O64184,C0056,2024-07-20,P006,Keyboard,Electronics,2,470.61,East,India
O79016,C0027,2024-05-28,P001,Bread,Food,4,397.76,North,India
O47105,C0078,2023-01-25,P001,Bread,Food,2,319.46,South,India
O45711,C0192,2023-05-07,P004,Laptop,Electronics,4,331.09,North,India
O21130,C0020,2023-03-17,P003,Milk,Food,5,363.84,East,India
O11932,C0191,2024-07-08,P007,Shirt,Clothing,5,460.3,North,India
O35465,C0156,2023-11-16,P002,Butter,Food,3,218.32,West,India
O45920,C0118,2023-07-27,P001,Bread,Food,1,139.49,East,India
O59359,C0075,2024-03-15,P010,Notebook,Stationery,1,118.9,West,India
O73353,C0073,2024-12-20,P007,Shirt,Clothing,5,258.23,East,India
O75147,C0187,2024-02-08,P007,Shirt,Clothing,3,383.72,North,India
O39368,C0148,2023-01-26,P002,Butter,Food,4,387.89,West,India
O72495,C0145,2023-04-22,P008,Shoes,Clothing,3,172.89,East,India
O83516,C0044,2023-08-01,P002,Butter,Food,4,300.77,North,India
O62847,C0158,2024-04-29,P002,Butter,Food,5,364.29,South,India
O17724,C0197,2024-05-20,P010,Notebook,Stationery,3,211.81,South,India
