order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,region,country,line_total
O53746,C0051,2024-11-22,P009,Phone,Electronics,3,132.51,South,India,397.53
O89171,C0036,2024-07-10,P005,Mouse,Electronics,3,14.18,South,India,42.54
O55433,C0104,2024-02-20,P005,Mouse,Electronics,5,381.32,East,India,1906.6
O95733,C0132,2023-06-02,P001,Bread,Food,4,121.51,West,India,486.04
O40634,C0133,2024-08-24,P004,Laptop,Electronics,5,381.23,West,India,1906.15
O21255,C0081,2023-07-12,P008,Shoes,Clothing,4,387.36,East,India,1549.44
O67498,C0116,2024-07-25,P007,Shirt,Clothing,1,193.6,South,India,193.6
O50051,C0189,2023-01-10,P010,Notebook,Stationery,4,407.1,South,India,1628.4
O39555,C0108,2024-03-11,P006,Keyboard,Electronics,4,383.79,East,India,1535.16
O52739,C0151,2023-01-24,P009,Phone,Electronics,5,394.83,East,India,1974.1499999999999
O53286,C0146,2024-10-06,P003,Milk,Food,5,457.74,South,India,2288.7
O59980,C0053,2024-02-05,P010,Notebook,Stationery,1,271.9,West,India,271.9
O24239,C0085,2024-08-06,P004,Laptop,Electronics,4,323.11,West,India,1292.44
O32468,C0027,2024-11-22,P005,Mouse,Electronics,5,97.04,North,India,485.20000000000005
O13517,C0048,2023-07-23,P010,Notebook,Stationery,1,456.56,West,India,456.56
O36986,C0060,2023-10-26,P007,Shirt,Clothing,5,44.29,East,India,221.45
O77964,C0003,2023-06-25,P001,Bread,Food,3,431.26,East,India,1293.78
O30582,C0029,2023-05-13,P007,Shirt,Clothing,5,215.02,West,India,1075.1000000000001
O37063,C0034,2023-07-30,P002,Butter,Food,3,221.78,West,India,665.34
O89129,C0148,2023-11-14,P008,Shoes,Clothing,5,109.46,South,India,547.3
O36437,C0002,2023-05-27,P008,Shoes,Clothing,4,41.35,East,India,165.4
O78925,C0085,2024-08-05,P007,Shirt,Clothing,4,235.5,South,India,942.0
O21941,C0074,2024-10-23,P010,Notebook,Stationery,4,179.92,North,India,719.68
O90350,C0045,2024-03-01,P005,Mouse,Electronics,2,97.99,West,India,195.98
O70008,C0099,2024-11-05,P010,Notebook,Stationery,2,352.28,West,India,704.56
O15723,C0062,2023-06-11,P002,Butter,Food,3,442.45,West,India,1327.35
O97380,C0018,2024-12-15,P009,Phone,Electronics,2,455.28,East,India,910.56
O58330,C0020,2023-04-18,P007,Shirt,Clothing,5,385.6,North,India,1928.0
O69105,C0043,2023-09-16,P006,Keyboard,Electronics,2,257.97,West,India,515.94
O19593,C0164,2024-12-12,P008,Shoes,Clothing,4,196.77,North,India,787.08
O61992,C0010,2023-01-11,P007,Shirt,Clothing,3,66.19,South,India,198.57
O97856,C0192,2024-04-20,P003,Milk,Food,4,236.06,East,India,944.24
O67373,C0036,2024-04-27,P002,Butter,Food,3,422.37,South,India,1267.1100000000001
O89559,C0026,2023-07-01,P003,Milk,Food,3,70.83,North,India,212.49
O20169,C0172,2023-01-12,P007,Shirt,Clothing,3,85.21,South,India,255.63
O38399,C0183,2023-02-05,P006,Keyboard,Electronics,5,115.92,South,India,579.6
O61199,C0177,2023-11-12,P001,Bread,Food,4,35.68,North,India,142.72
O59465,C0197,2023-07-26,P001,Bread,Food,2,193.58,North,India,387.16
O21978,C0005,2024-03-07,P004,Laptop,Electronics,1,494.75,South,India,494.75
O99123,C0172,2023-03-06,P006,Keyboard,Electronics,2,479.79,South,India,959.58
O31895,C0012,2024-03-01,P002,Butter,Food,5,62.77,South,India,313.85
O83669,C0161,2023-07-14,P006,Keyboard,Electronics,5,111.49,East,India,557.4499999999999
O66083,C0031,2023-08-26,P009,Phone,Electronics,2,61.88,West,India,123.76
O11965,C0103,2024-10-31,P006,Keyboard,Electronics,3,15.87,South,India,47.61
O38848,C0017,2024-11-04,P004,Laptop,Electronics,3,328.47,West,India,985.4100000000001
O18825,C0056,2024-02-25,P006,Keyboard,Electronics,3,386.1,North,India,1158.3000000000002
O80278,C0146,2023-06-25,P008,Shoes,Clothing,3,479.93,North,India,1439.79
O92689,C0179,2024-02-02,P010,Notebook,Stationery,2,172.7,East,India,345.4
O18849,C0086,2023-01-19,P006,Keyboard,Electronics,5,456.93,West,India,2284.65
O76981,C0164,2023-08-27,P008,Shoes,Clothing,5,297.86,West,India,1489.3000000000002
O12780,C0158,2023-05-08,P001,Bread,Food,3,125.83,South,India,377.49
O91233,C0021,2023-03-03,P007,Shirt,Clothing,2,193.52,South,India,387.04
O29879,C0097,2023-07-29,P005,Mouse,Electronics,1,126.65,South,India,126.65
O53082,C0035,2023-10-12,P010,Notebook,Stationery,3,325.37,West,India,976.11
O94940,C0074,2023-01-25,P001,Bread,Food,2,425.0,West,India,850.0
O41752,C0053,2024-07-06,P006,Keyboard,Electronics,1,454.25,East,India,454.25
O89700,C0098,2024-06-17,P004,Laptop,Electronics,3,99.94,South,India,299.82
O74440,C0018,2023-07-17,P001,Bread,Food,1,320.84,North,India,320.84
O26457,C0024,2023-06-27,P003,Milk,Food,5,278.94,South,India,1394.7
O76509,C0021,2024-03-12,P004,Laptop,Electronics,4,162.62,South,India,650.48
O65576,C0046,2024-09-12,P004,Laptop,Electronics,2,158.52,South,India,317.04
O93309,C0052,2023-10-06,P010,Notebook,Stationery,4,49.21,West,India,196.84
O59508,C0043,2024-04-27,P006,Keyboard,Electronics,4,217.12,West,India,868.48
O30431,C0124,2023-01-21,P010,Notebook,Stationery,4,219.42,West,India,877.68
O88011,C0138,2023-06-06,P002,Butter,Food,5,366.06,East,India,1830.3
O70771,C0079,2024-04-09,P005,Mouse,Electronics,3,193.82,West,India,581.46
O19429,C0086,2023-05-20,P010,Notebook,Stationery,4,105.9,West,India,423.6
O11682,C0129,2024-01-19,P004,Laptop,Electronics,4,208.23,North,India,832.92
O58908,C0099,2024-05-16,P007,Shirt,Clothing,3,324.11,West,India,972.33
O63580,C0010,2023-05-08,P010,Notebook,Stationery,4,466.74,North,India,1866.96
O67186,C0066,2023-12-23,P003,Milk,Food,5,357.47,South,India,1787.3500000000001
O95315,C0099,2024-03-10,P006,Keyboard,Electronics,2,128.75,North,India,257.5
O92700,C0181,2024-11-23,P001,Bread,Food,1,351.76,East,India,351.76
O89355,C0117,2024-11-28,P003,Milk,Food,2,134.6,East,India,269.2
O11617,C0030,2023-04-05,P010,Notebook,Stationery,4,204.86,South,India,819.44
O77965,C0049,2024-03-09,P010,Notebook,Stationery,2,416.58,North,India,833.16
O75620,C0137,2024-11-05,P005,Mouse,Electronics,4,297.18,East,India,1188.72
O24322,C0163,2024-08-09,P007,Shirt,Clothing,3,408.97,North,India,1226.91
O62162,C0179,2023-11-12,P005,Mouse,Electronics,1,493.64,South,India,493.64
O22697,C0018,2024-12-14,P008,Shoes,Clothing,4,267.23,North,India,1068.92
O32365,C0046,2024-01-19,P005,Mouse,Electronics,2,354.98,West,India,709.96
O33853,C0129,2023-04-23,P004,Laptop,Electronics,4,287.88,West,India,1151.52
O36337,C0016,2023-07-07,P004,Laptop,Electronics,2,137.08,South,India,274.16
O92160,C0160,2023-04-22,P007,Shirt,Clothing,2,49.11,West,India,98.22
O26342,C0071,2023-03-07,P002,Butter,Food,3,24.54,West,India,73.62
O73595,C0173,2023-04-14,P004,Laptop,Electronics,1,39.92,West,India,39.92
O22693,C0055,2024-06-18,P001,Bread,Food,1,194.08,North,India,194.08
O73691,C0122,2023-12-12,P009,Phone,Electronics,5,220.43,East,India,1102.15
O51317,C0062,2024-01-05,P006,Keyboard,Electronics,4,195.43,East,India,781.72
O53287,C0026,2023-01-04,P001,Bread,Food,4,436.57,East,India,1746.28
O13365,C0155,2023-05-06,P007,Shirt,Clothing,5,146.94,South,India,734.7
O69233,C0159,2024-12-03,P004,Laptop,Electronics,4,262.31,East,India,1049.24
O93633,C0083,2023-01-18,P004,Laptop,Electronics,3,437.98,North,India,1313.94
O40612,C0156,2024-05-11,P006,Keyboard,Electronics,4,372.21,West,India,1488.84
O66087,C0122,2024-11-05,P002,Butter,Food,1,369.8,East,India,369.8
O28764,C0134,2024-08-08,P005,Mouse,Electronics,5,25.56,South,India,127.8
O49498,C0173,2024-07-15,P008,Shoes,Clothing,4,92.35,North,India,369.4
O73198,C0170,2024-07-07,P008,Shoes,Clothing,2,129.24,North,India,258.48
O23824,C0112,2023-01-30,P003,Milk,Food,2,465.21,North,India,930.42
O46747,C0057,2023-09-21,P006,Keyboard,Electronics,4,476.24,West,India,1904.96
O80063,C0163,2024-05-18,P002,Butter,Food,1,399.81,South,India,399.81
O85493,C0197,2024-09-07,P006,Keyboard,Electronics,1,325.55,South,India,325.55
O95710,C0165,2024-07-29,P007,Shirt,Clothing,4,406.14,West,India,1624.56
O25163,C0075,2023-03-31,P004,Laptop,Electronics,1,53.68,East,India,53.68
O25218,C0147,2024-01-12,P010,Notebook,Stationery,2,428.13,South,India,856.26
O50737,C0016,2024-08-27,P007,Shirt,Clothing,5,103.03,North,India,515.15
O51896,C0198,2024-01-09,P007,Shirt,Clothing,2,264.68,West,India,529.36
O23970,C0102,2023-01-10,P010,Notebook,Stationery,5,427.66,South,India,2138.3
O48905,C0057,2024-05-26,P006,Keyboard,Electronics,4,82.24,South,India,328.96
O97208,C0180,2023-02-05,P005,Mouse,Electronics,5,166.87,South,India,834.35
O45841,C0181,2024-08-10,P009,Phone,Electronics,4,319.23,North,India,1276.92
O48206,C0181,2024-01-21,P004,Laptop,Electronics,1,490.76,West,India,490.76
O37605,C0188,2023-08-19,P006,Keyboard,Electronics,1,462.35,South,India,462.35
O61355,C0077,2024-11-06,P003,Milk,Food,2,495.62,West,India,991.24
O54225,C0109,2024-11-25,P009,Phone,Electronics,4,495.25,West,India,1981.0
O19414,C0136,2023-10-17,P007,Shirt,Clothing,3,351.22,West,India,1053.66
O22755,C0034,2023-11-28,P004,Laptop,Electronics,5,434.27,West,India,2171.35
O69969,C0168,2023-06-17,P001,Bread,Food,5,77.4,East,India,387.0
O28982,C0054,2023-08-12,P008,Shoes,Clothing,2,370.31,East,India,740.62
O85455,C0027,2024-11-25,P001,Bread,Food,2,194.51,East,India,389.02
O17383,C0025,2023-12-31,P007,Shirt,Clothing,4,98.02,South,India,392.08
O77559,C0167,2023-12-13,P001,Bread,Food,5,222.57,North,India,1112.85
O42112,C0009,2023-05-02,P003,Milk,Food,2,204.36,West,India,408.72
O95563,C0191,2024-01-20,P005,Mouse,Electronics,1,391.09,South,India,391.09
O92881,C0168,2024-03-31,P007,Shirt,Clothing,3,15.69,East,India,47.07
O25997,C0126,2024-10-18,P002,Butter,Food,5,120.22,North,India,601.1
O45877,C0178,2023-04-07,P010,Notebook,Stationery,5,98.74,West,India,493.7
O49107,C0147,2023-05-09,P008,Shoes,Clothing,1,169.36,West,India,169.36
O63127,C0180,2023-01-21,P009,Phone,Electronics,4,282.47,South,India,1129.88
O18379,C0133,2024-08-21,P009,Phone,Electronics,5,359.74,West,India,1798.7
O96321,C0031,2023-07-05,P002,Butter,Food,5,350.66,South,India,1753.3000000000002
O51195,C0032,2023-02-10,P001,Bread,Food,2,291.79,West,India,583.58
O83727,C0066,2023-02-05,P003,Milk,Food,1,490.16,North,India,490.16
O57652,C0140,2023-06-25,P009,Phone,Electronics,4,488.78,East,India,1955.12
O49400,C0012,2024-06-15,P001,Bread,Food,3,332.99,South,India,998.97
O85637,C0126,2024-12-12,P008,Shoes,Clothing,3,266.11,South,India,798.33
O22977,C0170,2023-02-15,P006,Keyboard,Electronics,2,28.0,South,India,56.0
O38208,C0035,2024-09-08,P003,Milk,Food,5,115.86,East,India,579.3
O26841,C0187,2024-09-29,P006,Keyboard,Electronics,4,46.44,East,India,185.76
O60040,C0167,2023-06-17,P005,Mouse,Electronics,4,233.47,East,India,933.88
O28775,C0138,2023-07-28,P005,Mouse,Electronics,1,318.49,West,India,318.49
O58777,C0145,2024-11-04,P005,Mouse,Electronics,5,306.42,South,India,1532.1000000000001
O51465,C0112,2024-01-24,P007,Shirt,Clothing,1,482.37,South,India,482.37
O45405,C0032,2024-06-28,P004,Laptop,Electronics,1,345.15,North,India,345.15
O53169,C0164,2023-04-02,P007,Shirt,Clothing,3,455.53,North,India,1366.59
O39591,C0071,2023-01-11,P005,Mouse,Electronics,1,194.81,South,India,194.81
O23762,C0032,2023-06-29,P004,Laptop,Electronics,5,366.88,West,India,1834.4
O22522,C0136,2023-12-24,P005,Mouse,Electronics,5,434.05,West,India,2170.25
O89621,C0026,2023-02-19,P009,Phone,Electronics,2,165.82,East,India,331.64
O55242,C0190,2024-11-25,P007,Shirt,Clothing,5,280.32,South,India,1401.6
O87635,C0033,2023-09-23,P007,Shirt,Clothing,1,346.46,West,India,346.46
O28700,C0097,2024-08-04,P003,Milk,Food,3,35.9,South,India,107.69999999999999
O98895,C0156,2024-03-04,P006,Keyboard,Electronics,4,99.72,South,India,398.88
O75828,C0074,2023-10-10,P006,Keyboard,Electronics,4,265.09,West,India,1060.36
O93313,C0023,2023-11-09,P004,Laptop,Electronics,4,387.58,East,India,1550.32
O20052,C0187,2023-09-03,P002,Butter,Food,1,90.91,North,India,90.91
O47467,C0142,2024-05-19,P001,Bread,Food,1,481.46,North,India,481.46
O72869,C0128,2024-06-11,P007,Shirt,Clothing,5,351.96,South,India,1759.8
O90777,C0049,2023-01-08,P007,Shirt,Clothing,4,354.27,North,India,1417.08
O96661,C0136,2024-12-01,P006,Keyboard,Electronics,5,30.75,South,India,153.75
O98410,C0196,2024-06-20,P008,Shoes,Clothing,2,95.66,South,India,191.32
O77329,C0091,2023-02-22,P006,Keyboard,Electronics,4,252.8,South,India,1011.2
O24841,C0087,2024-11-26,P003,Milk,Food,2,417.55,East,India,835.1
O49213,C0124,2023-10-28,P002,Butter,Food,3,114.4,East,India,343.20000000000005
O38503,C0079,2024-10-20,P010,Notebook,Stationery,5,414.61,West,India,2073.05
O90969,C0125,2023-02-28,P001,Bread,Food,3,12.89,West,India,38.67
O49105,C0091,2023-04-20,P008,Shoes,Clothing,1,181.36,East,India,181.36
O56469,C0003,2023-04-14,P003,Milk,Food,4,251.1,West,India,1004.4
O63833,C0032,2024-05-14,P002,Butter,Food,1,86.26,South,India,86.26
O71695,C0102,2024-01-19,P005,Mouse,Electronics,3,188.6,South,India,565.8
O24246,C0113,2024-11-03,P003,Milk,Food,4,89.3,East,India,357.2
O10761,C0092,2024-12-27,P006,Keyboard,Electronics,2,64.23,West,India,128.46
O27521,C0102,2024-03-07,P005,Mouse,Electronics,3,451.49,North,India,1354.47
O72822,C0171,2023-09-30,P003,Milk,Food,1,216.34,South,India,216.34
O99356,C0183,2023-05-11,P009,Phone,Electronics,3,378.03,West,India,1134.09
O27225,C0029,2023-04-21,P007,Shirt,Clothing,1,71.8,West,India,71.8
O99710,C0061,2023-02-23,P006,Keyboard,Electronics,3,220.54,North,India,661.62
O66928,C0123,2023-10-24,P010,Notebook,Stationery,3,248.11,North,India,744.33
O90951,C0040,2024-06-07,P007,Shirt,Clothing,2,132.24,South,India,264.48
O42421,C0171,2024-03-15,P002,Butter,Food,2,242.21,East,India,484.42
O34729,C0152,2024-10-06,P002,Butter,Food,2,122.4,South,India,244.8
O15028,C0071,2023-07-16,P003,Milk,Food,2,218.89,West,India,437.78
O21919,C0014,2024-01-25,P010,Notebook,Stationery,4,267.24,South,India,1068.96
O54063,C0110,2024-05-05,P004,Laptop,Electronics,1,259.83,South,India,259.83
O24425,C0069,2024-01-08,P001,Bread,Food,3,472.07,East,India,1416.21
O51922,C0013,2023-07-06,P007,Shirt,Clothing,1,10.26,South,India,10.26
O47397,C0121,2023-10-14,P006,Keyboard,Electronics,5,59.37,South,India,296.84999999999997
O74393,C0094,2023-12-09,P003,Milk,Food,3,64.65,East,India,193.95000000000002
O53412,C0093,2024-01-06,P001,Bread,Food,5,269.14,South,India,1345.6999999999998
O95229,C0071,2023-08-04,P006,Keyboard,Electronics,5,198.18,South,India,990.9000000000001
O92517,C0191,2024-09-08,P002,Butter,Food,1,30.11,South,India,30.11
O68427,C0026,2023-03-18,P004,Laptop,Electronics,5,313.32,South,India,1566.6
O36476,C0137,2023-06-07,P005,Mouse,Electronics,1,72.64,West,India,72.64
O83445,C0089,2024-01-10,P007,Shirt,Clothing,4,318.63,East,India,1274.52
O18874,C0124,2024-03-05,P002,Butter,Food,5,466.35,West,India,2331.75
O31880,C0154,2023-10-08,P009,Phone,Electronics,2,151.93,North,India,303.86
O34928,C0190,2024-02-12,P010,Notebook,Stationery,4,345.5,North,India,1382.0
O31694,C0113,2024-06-05,P009,Phone,Electronics,4,285.62,North,India,1142.48
O89589,C0070,2023-07-31,P007,Shirt,Clothing,2,11.76,West,India,23.52
O87609,C0179,2023-01-10,P010,Notebook,Stationery,5,233.17,South,India,1165.85
O49768,C0057,2023-10-31,P009,Phone,Electronics,3,280.55,East,India,841.6500000000001
O15978,C0137,2023-09-01,P003,Milk,Food,3,29.15,South,India,87.44999999999999
O27428,C0070,2023-02-22,P003,Milk,Food,2,494.87,East,India,989.74
O10183,C0167,2023-12-22,P004,Laptop,Electronics,5,486.39,North,India,2431.95
O81994,C0068,2023-05-17,P006,Keyboard,Electronics,4,450.18,North,India,1800.72
O17505,C0161,2023-01-11,P005,Mouse,Electronics,3,117.45,East,India,352.35
O43552,C0005,2024-07-04,P005,Mouse,Electronics,5,62.16,South,India,310.79999999999995
O92081,C0163,2024-09-10,P007,Shirt,Clothing,5,111.02,East,India,555.1
O52501,C0069,2023-07-28,P008,Shoes,Clothing,5,318.6,South,India,1593.0
O68465,C0060,2024-03-20,P007,Shirt,Clothing,3,82.68,South,India,248.04000000000002
O75006,C0047,2024-04-15,P008,Shoes,Clothing,2,409.64,North,India,819.28
O84666,C0126,2023-07-04,P003,Milk,Food,3,20.31,South,India,60.92999999999999
O61668,C0176,2024-09-14,P003,Milk,Food,2,44.03,South,India,88.06
O42145,C0117,2024-10-22,P002,Butter,Food,4,59.11,West,India,236.44
O11545,C0155,2023-04-13,P009,Phone,Electronics,4,198.16,South,India,792.64
O94473,C0012,2023-05-16,P002,Butter,Food,2,387.36,North,India,774.72
O92232,C0154,2023-01-14,P005,Mouse,Electronics,1,479.23,South,India,479.23
O21136,C0052,2023-05-23,P002,Butter,Food,4,382.24,East,India,1528.96
O50289,C0085,2024-05-05,P008,Shoes,Clothing,2,129.47,South,India,258.94
O92245,C0140,2023-05-07,P009,Phone,Electronics,1,414.21,East,India,414.21
O23443,C0131,2024-03-01,P002,Butter,Food,2,10.59,East,India,21.18
O39710,C0110,2024-01-30,P004,Laptop,Electronics,2,183.12,North,India,366.24
O99707,C0099,2024-12-04,P005,Mouse,Electronics,1,250.99,South,India,250.99
O23334,C0073,2024-01-01,P002,Butter,Food,1,311.69,South,India,311.69
O21115,C0012,2024-09-11,P002,Butter,Food,2,97.25,East,India,194.5
O88592,C0047,2024-11-26,P009,Phone,Electronics,4,83.61,East,India,334.44
O55663,C0027,2023-10-05,P005,Mouse,Electronics,4,334.25,East,India,1337.0
O10285,C0039,2024-11-02,P005,Mouse,Electronics,2,166.93,North,India,333.86
O72709,C0018,2023-04-26,P007,Shirt,Clothing,5,219.45,West,India,1097.25
O21855,C0083,2023-05-11,P005,Mouse,Electronics,2,386.09,South,India,772.18
O74776,C0109,2024-05-07,P006,Keyboard,Electronics,4,304.85,East,India,1219.4
O95715,C0063,2024-01-28,P006,Keyboard,Electronics,4,279.18,South,India,1116.72
O79792,C0138,2023-08-24,P009,Phone,Electronics,4,50.97,West,India,203.88
O21436,C0061,2024-01-06,P007,Shirt,Clothing,1,109.61,South,India,109.61
O83187,C0122,2023-05-17,P001,Bread,Food,1,39.19,East,India,39.19
O28264,C0076,2024-04-16,P006,Keyboard,Electronics,2,419.27,East,India,838.54
O41784,C0054,2023-08-18,P009,Phone,Electronics,1,376.03,West,India,376.03
O59474,C0188,2023-01-27,P002,Butter,Food,4,192.13,South,India,768.52
O72498,C0153,2023-06-11,P002,Butter,Food,1,81.97,North,India,81.97
O42118,C0020,2023-01-13,P003,Milk,Food,5,417.22,North,India,2086.1000000000004
O33910,C0121,2023-05-24,P007,Shirt,Clothing,5,352.3,South,India,1761.5
O63939,C0185,2023-12-12,P005,Mouse,Electronics,4,392.88,West,India,1571.52
O24583,C0040,2023-03-03,P001,Bread,Food,1,306.05,East,India,306.05
O11424,C0102,2024-03-09,P003,Milk,Food,4,281.54,South,India,1126.16
O39794,C0109,2023-06-10,P005,Mouse,Electronics,3,486.83,East,India,1460.49
O26401,C0191,2023-08-05,P009,Phone,Electronics,4,313.33,West,India,1253.32
O34077,C0191,2024-07-26,P004,Laptop,Electronics,5,422.44,West,India,2112.2
O51050,C0168,2024-10-19,P008,Shoes,Clothing,4,415.35,West,India,1661.4
O58690,C0166,2024-03-10,P003,Milk,Food,2,142.26,North,India,284.52
O57540,C0155,2023-12-10,P002,Butter,Food,1,127.37,North,India,127.37
O18561,C0055,2024-09-03,P003,Milk,Food,1,380.7,North,India,380.7
O82311,C0052,2024-10-15,P005,Mouse,Electronics,1,127.76,South,India,127.76
O83890,C0124,2023-02-16,P002,Butter,Food,1,164.14,North,India,164.14
O56746,C0193,2023-10-17,P005,Mouse,Electronics,4,255.11,North,India,1020.44
O56640,C0034,2024-12-20,P006,Keyboard,Electronics,1,172.35,West,India,172.35
O75821,C0199,2023-06-03,P009,Phone,Electronics,1,297.72,North,India,297.72
O86855,C0010,2023-10-25,P007,Shirt,Clothing,2,84.25,West,India,168.5
O92044,C0024,2023-08-26,P008,Shoes,Clothing,2,405.66,North,India,811.32
O75748,C0133,2024-09-15,P003,Milk,Food,5,465.81,South,India,2329.05
O27196,C0087,2023-10-25,P006,Keyboard,Electronics,3,315.5,West,India,946.5
O99505,C0100,2023-09-02,P007,Shirt,Clothing,2,498.53,North,India,997.06
O29975,C0146,2024-10-04,P010,Notebook,Stationery,4,57.73,North,India,230.92
O50572,C0141,2023-03-31,P001,Bread,Food,4,56.12,South,India,224.48
O48745,C0042,2023-03-11,P006,Keyboard,Electronics,3,292.49,South,India,877.47
O19323,C0046,2024-12-28,P006,Keyboard,Electronics,4,136.39,North,India,545.56
O67939,C0167,2023-05-24,P008,Shoes,Clothing,1,486.12,East,India,486.12
O57641,C0074,2024-02-15,P008,Shoes,Clothing,4,429.93,North,India,1719.72
O58068,C0132,2024-10-01,P003,Milk,Food,3,193.1,West,India,579.3
O44449,C0175,2023-02-13,P007,Shirt,Clothing,5,488.94,West,India,2444.7
O83505,C0003,2023-06-08,P001,Bread,Food,1,152.42,South,India,152.42
O19565,C0058,2024-02-02,P003,Milk,Food,4,337.88,West,India,1351.52
O71405,C0165,2024-07-01,P006,Keyboard,Electronics,4,63.47,West,India,253.88
O62028,C0197,2024-03-19,P003,Milk,Food,2,206.75,North,India,413.5
O54882,C0155,2024-05-12,P002,Butter,Food,2,354.12,East,India,708.24
O46487,C0117,2023-02-09,P008,Shoes,Clothing,5,86.31,North,India,431.55
O93914,C0055,2023-11-24,P008,Shoes,Clothing,5,25.35,South,India,126.75
O18178,C0093,2024-03-16,P010,Notebook,Stationery,4,114.58,West,India,458.32
O99610,C0109,2023-10-04,P004,Laptop,Electronics,3,321.49,North,India,964.47
O19077,C0071,2024-02-19,P002,Butter,Food,1,156.19,South,India,156.19
O78783,C0055,2024-11-16,P008,Shoes,Clothing,3,100.2,West,India,300.6
O66168,C0088,2023-11-01,P001,Bread,Food,2,107.32,North,India,214.64
O72324,C0138,2024-12-06,P007,Shirt,Clothing,2,483.14,West,India,966.28
O84752,C0100,2023-01-11,P007,Shirt,Clothing,5,393.71,East,India,1968.55
O20198,C0186,2024-11-14,P010,Notebook,Stationery,5,312.09,South,India,1560.4499999999998
O11859,C0039,2024-04-14,P006,Keyboard,Electronics,2,254.73,East,India,509.46
O98335,C0105,2023-09-27,P006,Keyboard,Electronics,5,363.92,North,India,1819.6000000000001
O93138,C0116,2024-10-16,P008,Shoes,Clothing,5,57.75,South,India,288.75
O65073,C0179,2024-07-13,P004,Laptop,Electronics,2,304.46,South,India,608.92
O37494,C0049,2024-11-26,P004,Laptop,Electronics,5,478.0,East,India,2390.0
O12122,C0078,2023-11-11,P006,Keyboard,Electronics,5,411.34,East,India,2056.7
O95054,C0117,2024-02-28,P002,Butter,Food,4,182.35,West,India,729.4
O78572,C0196,2023-12-10,P009,Phone,Electronics,1,463.91,West,India,463.91
O58905,C0046,2024-07-20,P008,Shoes,Clothing,5,89.7,West,India,448.5
O47359,C0169,2024-12-06,P007,Shirt,Clothing,4,320.71,West,India,1282.84
O21484,C0027,2023-04-02,P010,Notebook,Stationery,1,311.97,North,India,311.97
O75064,C0192,2024-09-30,P007,Shirt,Clothing,5,58.85,North,India,294.25
O97518,C0075,2024-03-06,P008,Shoes,Clothing,2,119.21,North,India,238.42
O25007,C0051,2024-04-25,P008,Shoes,Clothing,1,181.8,West,India,181.8
O94523,C0181,2024-02-10,P008,Shoes,Clothing,1,470.41,West,India,470.41
O45076,C0169,2023-09-28,P004,Laptop,Electronics,3,420.86,East,India,1262.58
O10544,C0107,2023-02-03,P007,Shirt,Clothing,1,22.86,South,India,22.86
O53920,C0044,2024-08-08,P006,Keyboard,Electronics,4,128.5,East,India,514.0
O90775,C0165,2024-02-07,P007,Shirt,Clothing,1,402.65,South,India,402.65
O26891,C0163,2024-02-04,P010,Notebook,Stationery,2,207.53,West,India,415.06
O67331,C0060,2023-04-12,P006,Keyboard,Electronics,2,257.09,South,India,514.18
O92223,C0067,2024-07-20,P010,Notebook,Stationery,2,474.86,West,India,949.72
O22224,C0007,2024-03-23,P004,Laptop,Electronics,1,318.16,North,India,318.16
O13646,C0159,2024-12-25,P010,Notebook,Stationery,5,461.09,South,India,2305.45
O13314,C0191,2023-05-14,P002,Butter,Food,4,320.89,West,India,1283.56
O41420,C0168,2023-08-16,P006,Keyboard,Electronics,3,104.98,South,India,314.94
O44141,C0169,2023-02-22,P004,Laptop,Electronics,3,50.65,West,India,151.95
O93674,C0149,2023-04-16,P003,Milk,Food,1,234.97,North,India,234.97
O24034,C0037,2023-10-17,P010,Notebook,Stationery,3,448.36,North,India,1345.08
O74781,C0093,2023-08-01,P002,Butter,Food,4,59.33,North,India,237.32
O19643,C0125,2024-10-02,P001,Bread,Food,1,113.05,West,India,113.05
O51102,C0163,2024-04-06,P007,Shirt,Clothing,2,98.11,West,India,196.22
O96463,C0146,2024-10-08,P001,Bread,Food,5,428.86,South,India,2144.3
O55453,C0124,2024-09-20,P002,Butter,Food,5,277.78,East,India,1388.8999999999999
O25937,C0050,2024-09-12,P003,Milk,Food,1,272.62,East,India,272.62
O38351,C0094,2023-04-28,P009,Phone,Electronics,2,24.45,South,India,48.9
O20937,C0187,2024-12-09,P003,Milk,Food,2,141.12,South,India,282.24
O22054,C0090,2024-12-26,P008,Shoes,Clothing,5,329.44,South,India,1647.2
O67155,C0132,2024-02-14,P008,Shoes,Clothing,2,132.55,West,India,265.1
O61488,C0027,2024-08-20,P004,Laptop,Electronics,5,162.68,East,India,813.4000000000001
O66815,C0115,2024-03-09,P004,Laptop,Electronics,5,376.07,West,India,1880.35
O89599,C0099,2024-03-15,P006,Keyboard,Electronics,2,287.9,North,India,575.8
O68904,C0043,2023-02-04,P006,Keyboard,Electronics,5,134.0,North,India,670.0
O89152,C0166,2024-06-27,P007,Shirt,Clothing,3,205.17,East,India,615.51
O52294,C0110,2023-07-10,P002,Butter,Food,3,130.21,South,India,390.63
O58754,C0038,2023-11-18,P004,Laptop,Electronics,1,14.72,East,India,14.72
O38019,C0120,2024-08-04,P001,Bread,Food,3,450.38,East,India,1351.1399999999999
O60540,C0073,2024-09-08,P009,Phone,Electronics,2,268.36,North,India,536.72
O89679,C0172,2023-03-18,P002,Butter,Food,5,447.41,East,India,2237.05
